Id,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtQual,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,FireplaceQu,Fireplaces,Foundation,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotalBsmtSF,WoodDeckSF,YearBuilt_age,NonKitchenBedroomAbvGr,BathRooms
579,0,2,TwnhsE,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,540,2,5,1,5,Detchd,1392,GasA,9,2Story,1,7,Lvl,Gtl,3604,Corner,Reg,0,160,FV,0,None,2,Somerst,102,5,7,Y,0,CompShg,Gable,Abnorml,146000,WD,0,689,0,11,2,2
580,0,4,1Fam,5,1,1,1,5,N,Norm,FuseF,0,5,5,MetalSd,0,0,BrkTil,352,1,5,1,3,Attchd,1795,GasA,9,1.5Fin,1,5,Lvl,Gtl,12150,Inside,Reg,0,50,RM,335,BrkFace,11,OldTown,0,5,5,Y,0,CompShg,Gable,Normal,131500,WD,0,1050,0,64,2,2
581,0,3,1Fam,5,1,4,3,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,7,2,CBlock,572,2,5,1,5,Attchd,1429,GasA,9,1Story,1,7,Lvl,Gtl,14585,CulDSac,IR1,0,20,RL,85,BrkFace,6,NAmes,110,6,6,Y,0,CompShg,Gable,Normal,181900,WD,0,1144,216,58,3,2
582,0,3,1Fam,5,1,1,1,9,Y,Norm,SBrkr,0,5,9,VinylSd,7,1,PConc,1390,3,5,2,5,Attchd,2042,GasA,9,1Story,1,9,Lvl,Gtl,12704,Inside,Reg,0,20,RL,306,BrkFace,8,NridgHt,90,5,8,Y,0,CompShg,Hip,Partial,253293,New,0,2042,0,10,4,3
583,0,3,Duplex,5,3,6,1,7,Y,Norm,SBrkr,0,7,5,HdBoard,0,0,CBlock,0,0,0,0,0,No,816,GasA,5,SFoyer,1,5,Lvl,Gtl,11841,Inside,Reg,0,90,RL,104,BrkFace,5,Edwards,32,5,6,Y,0,CompShg,Gable,Normal,118500,WD,0,816,0,28,1,2
584,0,3,1Fam,5,1,1,1,5,Y,Artery,SBrkr,0,9,9,Wd Sdng,7,1,BrkTil,880,2,5,1,7,Detchd,2775,GasA,7,2.5Unf,1,7,Lvl,Gtl,13500,Inside,Reg,0,75,RM,0,None,7,OldTown,502,9,10,Y,0,CompShg,Gable,Normal,325000,WD,0,1237,105,125,5,4
585,0,3,1Fam,5,1,1,1,5,Y,Norm,SBrkr,54,5,5,AsbShng,0,0,BrkTil,240,1,5,1,5,Detchd,1573,GasA,9,1.5Fin,1,7,Lvl,Gtl,6120,Inside,Reg,0,50,RM,0,None,7,BrkSide,0,7,4,Y,0,CompShg,Gable,Normal,133000,WD,120,884,0,83,2,1
586,0,2,1Fam,5,4,6,1,9,Y,Norm,SBrkr,0,5,7,VinylSd,7,2,PConc,880,3,5,2,5,Attchd,2028,GasA,9,1Story,1,7,Lvl,Gtl,11443,Inside,Reg,0,20,RL,208,BrkFace,3,Timber,66,5,8,Y,0,CompShg,Hip,Partial,369900,New,0,1868,326,13,4,3
587,0,2,1Fam,7,2,3,5,5,Y,RRAn,SBrkr,112,7,5,Stucco,0,0,BrkTil,275,1,5,3,5,Detchd,838,GasA,9,1Story,1,3,Lvl,Gtl,10267,Inside,Reg,0,30,RL,0,None,5,BrkSide,0,7,6,N,0,CompShg,Gable,Normal,130000,WD,0,816,0,100,2,2
588,0,2,1Fam,5,3,5,1,5,Y,Norm,SBrkr,0,5,5,HdBoard,0,0,CBlock,528,2,5,1,5,Detchd,860,GasA,5,SFoyer,1,5,Lvl,Gtl,8740,Inside,IR1,0,85,RL,0,None,7,Sawyer,0,6,5,Y,0,CompShg,Hip,Normal,137000,WD,0,840,0,36,1,2
589,0,1,1Fam,5,4,6,1,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,7,2,CBlock,452,1,5,1,5,Attchd,1473,GasA,9,1Story,1,9,Low,Sev,25095,Inside,IR1,0,20,RL,0,None,6,ClearCr,48,8,5,Y,0,Tar&Grv,Flat,Partial,143000,WD,60,1437,0,50,3,3
590,0,2,1Fam,5,1,1,1,5,Y,RRAn,FuseA,0,5,5,VinylSd,0,0,BrkTil,308,1,5,1,5,Detchd,935,GasA,5,1Story,1,5,Lvl,Gtl,9100,Inside,Reg,156,40,RM,0,None,8,BrkSide,0,6,5,P,0,CompShg,Gable,Normal,79500,WD,0,742,0,88,1,1
591,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,520,2,5,2,5,Attchd,1582,GasA,9,2Story,1,7,Lvl,Gtl,8320,Inside,Reg,0,60,RL,0,None,9,CollgCr,45,5,7,Y,0,CompShg,Gable,Normal,185900,WD,0,770,0,14,2,3
592,0,3,1Fam,5,4,6,1,9,Y,Norm,SBrkr,0,5,9,CemntBd,7,1,PConc,842,3,5,2,5,BuiltIn,2296,GasA,9,2Story,1,9,Lvl,Gtl,13478,Corner,IR1,0,60,RL,420,Stone,6,NridgHt,274,5,10,Y,0,CompShg,Gable,Normal,451950,ConLI,0,1722,382,10,6,4
593,0,2,1Fam,7,1,6,1,5,Y,Norm,SBrkr,0,7,5,HdBoard,0,0,PConc,816,2,5,3,5,Detchd,816,GasA,9,1Story,1,5,Lvl,Gtl,6600,Inside,Reg,0,20,RL,0,None,6,Mitchel,0,8,5,Y,0,CompShg,Gable,Normal,138000,WD,0,816,0,36,1,2
594,0,1,TwnhsE,5,3,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,420,2,5,3,5,Attchd,848,GasA,9,1Story,1,7,Lvl,Gtl,4435,Inside,Reg,0,120,RM,170,BrkFace,5,CollgCr,0,5,6,Y,0,CompShg,Gable,Normal,140000,WD,0,848,140,15,2,2
595,0,3,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,5,HdBoard,0,0,CBlock,280,1,5,1,5,Detchd,924,GasA,5,1Story,1,5,Lvl,Gtl,7990,Inside,IR1,0,20,RL,0,None,4,CollgCr,0,6,5,Y,0,CompShg,Hip,Normal,110000,WD,0,924,0,43,1,1
596,0,3,1Fam,5,4,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,5,1,PConc,758,3,5,3,5,Attchd,1826,GasA,9,1Story,1,7,Lvl,Gtl,11302,Inside,IR1,0,20,RL,238,BrkFace,8,StoneBr,75,5,8,Y,0,CompShg,Gable,Partial,319000,New,120,1814,180,13,3,3
597,0,3,1Fam,5,1,1,1,5,N,Norm,FuseA,0,5,5,VinylSd,0,0,CBlock,216,1,3,1,5,Detchd,1368,GasA,9,2Story,1,5,Lvl,Gtl,3600,Inside,Reg,0,70,RM,0,None,10,OldTown,158,7,6,N,0,CompShg,Gable,Normal,114504,WD,0,684,0,108,3,1
598,0,2,TwnhsE,5,3,1,1,9,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,648,3,5,3,5,Attchd,1402,GasA,9,1Story,1,7,Lvl,Gtl,3922,Inside,Reg,0,120,RL,72,BrkFace,2,Blmngtn,16,5,7,Y,0,CompShg,Gable,Partial,194201,New,0,1258,120,12,4,4
599,0,3,1Fam,5,2,5,2,7,Y,Norm,SBrkr,0,5,5,Plywood,5,1,CBlock,621,2,5,3,5,Attchd,1647,GasA,9,1Story,1,7,Bnk,Gtl,12984,Inside,Reg,0,20,RL,459,BrkFace,3,Crawfor,0,6,5,Y,0,CompShg,Gable,Normal,217500,WD,0,1430,0,41,3,3
600,0,3,Twnhs,5,1,2,6,7,Y,Norm,SBrkr,0,7,5,MetalSd,5,1,CBlock,452,2,5,3,5,Attchd,1556,GasA,5,2Story,1,5,Lvl,Gtl,1950,Inside,Reg,0,160,RM,0,None,7,Blueste,0,6,6,Y,0,CompShg,Gable,Normal,151000,COD,0,716,161,38,2,4
601,0,3,1Fam,5,3,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,736,2,5,3,5,BuiltIn,1904,GasA,9,2Story,1,9,Lvl,Gtl,10927,Inside,Reg,0,60,RL,280,BrkFace,6,NridgHt,60,5,8,Y,0,CompShg,Gable,Normal,275000,WD,0,1058,179,13,4,4
602,0,3,1Fam,5,1,1,1,5,Y,Norm,SBrkr,0,7,5,Wd Sdng,7,1,PConc,544,1,5,1,5,Detchd,1375,GasA,5,1.5Fin,1,7,Bnk,Gtl,9000,Inside,Reg,0,50,RM,0,None,12,IDOTRR,162,6,6,P,0,CompShg,Gable,Normal,141000,WD,126,780,0,81,2,2
603,0,3,1Fam,5,2,6,1,7,Y,Norm,SBrkr,0,5,7,HdBoard,5,1,PConc,506,2,5,3,5,Attchd,1915,GasA,9,2Story,1,7,Lvl,Gtl,10041,Inside,IR1,0,60,RL,0,None,2,SawyerW,150,5,8,Y,0,CompShg,Gable,Abnorml,220000,WD,0,908,120,26,4,4
604,0,2,TwnhsE,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,MetalSd,0,0,PConc,480,2,5,2,5,Detchd,1200,GasA,9,2Story,1,7,Lvl,Gtl,3182,Inside,Reg,0,160,FV,0,None,6,Somerst,172,5,7,Y,0,CompShg,Gable,Normal,151000,WD,0,600,0,14,1,3
605,0,3,1Fam,5,2,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,5,1,PConc,530,2,5,2,5,Attchd,1494,GasA,9,1Story,1,7,Lvl,Gtl,12803,Inside,IR1,0,20,RL,99,BrkFace,9,CollgCr,36,5,7,Y,0,CompShg,Gable,Normal,221000,WD,0,1494,192,16,2,3
606,0,3,1Fam,5,1,4,1,5,Y,Norm,SBrkr,0,5,5,HdBoard,3,3,CBlock,486,2,5,1,5,Attchd,1986,GasA,5,2Story,1,5,Lvl,Gtl,13600,Inside,Reg,0,60,RL,176,BrkFace,10,NAmes,42,6,7,Y,0,CompShg,Gable,Normal,205000,WD,189,768,0,53,3,3
607,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,7,5,VinylSd,0,0,PConc,576,2,5,1,5,Detchd,1040,GasA,7,1Story,1,7,Low,Mod,12464,Corner,IR2,0,20,RL,0,None,11,CollgCr,0,5,5,Y,0,CompShg,Gable,Normal,152000,WD,0,1040,168,22,2,2
608,0,3,1Fam,7,1,6,1,5,Y,Norm,SBrkr,0,7,5,MetalSd,0,0,CBlock,230,1,5,1,5,Attchd,2008,GasA,9,2Story,1,9,Bnk,Mod,7800,Inside,Reg,0,20,RL,0,None,8,Edwards,0,8,5,Y,0,CompShg,Gable,Normal,225000,WD,0,896,103,70,4,4
609,0,4,1Fam,5,2,4,1,7,Y,Norm,SBrkr,0,5,5,BrkFace,7,2,PConc,380,2,5,1,5,Basment,3194,GasA,5,2Story,1,5,HLS,Mod,12168,Inside,Reg,0,70,RL,0,None,9,Crawfor,0,6,8,Y,0,CompShg,Gable,Alloca,359100,WD,0,965,0,84,5,3
610,0,3,1Fam,5,2,3,1,5,Y,Feedr,SBrkr,39,3,5,VinylSd,0,0,CBlock,261,1,5,1,5,Attchd,1029,GasA,7,1Story,1,5,Lvl,Gtl,7943,Inside,Reg,0,20,RL,192,BrkCmn,4,Sawyer,0,5,4,Y,0,CompShg,Gable,Normal,118500,WD,0,1029,64,57,1,2
611,0,3,1Fam,5,2,6,1,9,Y,PosN,SBrkr,0,5,7,VinylSd,9,2,PConc,736,3,5,3,5,Attchd,2153,GasA,9,2Story,1,9,Lvl,Gtl,11050,Inside,Reg,0,60,RL,204,BrkFace,5,CollgCr,142,5,9,Y,0,CompShg,Hip,Normal,313000,WD,0,1440,253,18,4,4
612,0,3,1Fam,5,3,5,1,7,Y,Norm,SBrkr,0,5,5,HdBoard,5,1,CBlock,564,2,5,1,5,Attchd,1032,GasA,5,SLvl,1,5,Lvl,Gtl,10395,FR2,IR1,0,80,RL,233,BrkFace,7,NWAmes,0,6,6,Y,0,CompShg,Gable,Normal,148000,WD,0,1032,0,40,2,3
613,0,3,1Fam,5,3,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,5,1,PConc,531,2,5,2,5,BuiltIn,1872,GasA,9,2Story,1,9,Lvl,Gtl,11885,Inside,Reg,0,60,RL,108,BrkFace,11,CollgCr,122,5,8,Y,0,CompShg,Gable,Normal,261500,WD,0,1299,160,17,3,4
614,0,3,1Fam,5,1,5,1,7,Y,Feedr,SBrkr,0,5,5,VinylSd,0,0,PConc,0,0,0,0,0,No,1120,GasA,9,1Story,1,5,Lvl,Gtl,8402,Inside,Reg,0,20,RL,0,None,12,Mitchel,30,5,5,Y,0,CompShg,Gable,Partial,147000,New,0,1120,0,11,2,1
615,0,1,TwnhsE,5,3,2,6,7,Y,Norm,SBrkr,0,5,5,CemntBd,0,0,CBlock,0,0,0,0,0,No,630,GasA,9,SFoyer,1,5,Lvl,Gtl,1491,Inside,Reg,0,180,RM,0,None,5,MeadowV,24,6,4,Y,0,CompShg,Gable,Normal,75500,WD,0,630,96,46,1,2
616,0,3,1Fam,5,4,6,1,5,Y,Feedr,SBrkr,0,7,5,MetalSd,0,0,PConc,480,2,5,2,5,Attchd,1054,GasA,9,SFoyer,1,7,Lvl,Gtl,8800,Inside,Reg,0,85,RL,156,BrkFace,5,NAmes,0,7,6,Y,0,CompShg,Gable,Abnorml,137500,WD,0,936,120,55,2,2
617,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,393,2,5,3,5,Attchd,1509,GasA,9,2Story,1,7,Lvl,Gtl,7861,Inside,IR1,0,60,RL,0,None,6,Gilbert,75,5,6,Y,0,CompShg,Gable,Normal,183200,WD,0,783,100,16,3,4
618,0,2,1Fam,5,1,1,1,5,Y,Artery,SBrkr,0,5,5,MetalSd,0,0,CBlock,528,2,5,1,5,Detchd,832,GasA,7,1.5Unf,1,7,HLS,Mod,7227,Corner,Reg,0,45,RL,0,None,6,NAmes,0,6,6,Y,0,CompShg,Gable,Normal,105500,WD,0,832,0,64,1,1
619,0,3,1Fam,5,3,6,1,9,Y,Norm,SBrkr,0,5,9,CemntBd,7,1,PConc,774,3,5,1,5,Attchd,1828,GasA,9,1Story,1,7,Lvl,Gtl,11694,Inside,Reg,0,20,RL,452,BrkFace,7,NridgHt,108,5,9,Y,0,CompShg,Hip,Partial,314813,New,260,1822,0,11,5,2
620,0,4,1Fam,5,4,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,7,2,PConc,749,3,5,3,5,Attchd,2262,GasA,9,2Story,1,7,Lvl,Gtl,12244,Inside,Reg,0,60,RL,226,Stone,8,Timber,0,5,8,Y,0,CompShg,Hip,Normal,305000,WD,0,1482,168,15,5,4
621,0,2,1Fam,5,1,4,1,5,N,Norm,FuseF,100,5,5,Stucco,0,0,BrkTil,0,0,0,0,0,No,864,GasA,5,1Story,1,5,Lvl,Gtl,8248,Inside,Reg,0,30,RL,0,None,9,Edwards,0,3,3,N,0,CompShg,Gable,Normal,67000,WD,0,864,0,104,2,2
622,0,4,1Fam,5,1,5,3,5,Y,Norm,SBrkr,0,5,5,HdBoard,5,1,CBlock,624,2,5,2,5,Attchd,2614,GasA,5,2Story,1,5,Lvl,Gtl,10800,Inside,Reg,0,60,RL,0,None,6,NWAmes,243,7,6,Y,0,CompShg,Gable,Normal,240000,WD,0,1522,38,44,4,3
623,0,3,1Fam,5,1,4,1,5,Y,Norm,SBrkr,0,5,5,Plywood,0,0,CBlock,484,2,5,1,5,Detchd,980,GasA,5,1Story,1,5,Lvl,Gtl,7064,Inside,Reg,0,20,RL,153,BrkFace,7,Sawyer,0,6,5,Y,0,CompShg,Gable,Normal,135000,WD,0,980,192,41,2,1
624,0,2,TwnhsE,5,1,6,1,7,Y,Norm,SBrkr,0,5,7,MetalSd,5,1,PConc,440,2,5,1,5,Detchd,1512,GasA,9,2Story,1,7,Lvl,Gtl,2117,Inside,Reg,0,160,FV,513,BrkFace,6,Somerst,32,5,6,Y,0,CompShg,Gable,Normal,168500,WD,0,756,0,18,1,3
625,0,4,1Fam,5,1,3,1,5,Y,Norm,SBrkr,0,5,5,VinylSd,5,1,CBlock,484,2,5,2,5,Attchd,1790,GasA,7,2Story,1,5,Lvl,Gtl,10400,Inside,Reg,0,60,RL,288,None,11,NWAmes,0,5,6,Y,0,CompShg,Gable,Normal,165150,WD,147,732,148,46,3,4
626,0,3,1Fam,5,1,1,1,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,0,0,CBlock,440,2,5,1,5,Attchd,1116,GasA,5,1Story,1,5,Lvl,Gtl,10000,Corner,IR1,0,20,RL,261,BrkFace,2,NAmes,0,6,6,Y,0,CompShg,Hip,Normal,160000,WD,385,1116,0,56,1,2
627,0,3,1Fam,5,1,1,1,5,Y,Norm,SBrkr,36,5,5,Wd Sdng,5,1,CBlock,286,1,5,2,5,Attchd,1422,GasA,5,1Story,1,5,Lvl,Gtl,12342,Inside,IR1,0,20,RL,0,None,8,NAmes,0,5,5,Y,0,CompShg,Hip,Normal,139900,WD,0,978,0,58,2,1
628,0,3,1Fam,5,3,4,2,5,Y,Norm,SBrkr,189,5,5,AsbShng,7,2,CBlock,364,1,5,2,5,Basment,1520,GasA,9,SLvl,1,5,Lvl,Gtl,9600,Inside,Reg,0,80,RL,164,BrkFace,3,NAmes,0,6,6,Y,0,CompShg,Gable,Normal,153000,WD,0,1156,0,63,3,2
629,0,5,1Fam,5,3,3,1,7,Y,Norm,SBrkr,0,5,5,Plywood,5,2,PConc,504,2,5,1,5,Attchd,2080,GasA,5,2Story,1,3,HLS,Sev,11606,Inside,IR1,0,60,RL,192,BrkFace,9,NAmes,0,5,5,Y,0,CompShg,Gable,Family,135000,WD,0,1040,335,49,3,4
630,0,3,1Fam,5,4,6,3,5,Y,Feedr,SBrkr,0,5,5,Plywood,0,0,CBlock,520,2,5,2,5,Attchd,1350,GasA,5,SLvl,1,5,Lvl,Gtl,9020,Corner,Reg,0,80,RL,259,BrkFace,6,NAmes,0,5,6,Y,0,WdShngl,Gable,Normal,168500,WD,0,1248,176,54,2,3
631,0,3,1Fam,3,1,1,1,3,Y,Artery,FuseA,293,5,5,VinylSd,0,0,BrkTil,240,1,2,1,3,Detchd,1750,GasA,5,2Story,1,9,Lvl,Gtl,9000,Corner,Reg,0,70,RM,0,None,6,OldTown,0,6,5,N,0,CompShg,Gable,Abnorml,124000,WD,0,636,0,138,4,1
632,0,2,Twnhs,7,2,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,627,2,5,2,5,Attchd,1554,GasA,9,1Story,1,7,Lvl,Gtl,4590,Inside,Reg,0,120,RL,108,Stone,8,NridgHt,73,5,8,Y,0,CompShg,Gable,Normal,209500,WD,0,1554,156,12,3,2
633,0,3,1Fam,5,1,5,1,5,Y,Norm,SBrkr,0,7,5,Plywood,5,1,CBlock,544,2,5,3,5,Attchd,1411,GasA,5,1Story,1,5,Lvl,Gtl,11900,Inside,Reg,0,20,RL,209,BrkFace,4,NWAmes,0,5,7,Y,0,CompShg,Hip,Family,82500,WD,0,1386,192,41,2,2
634,0,3,1Fam,5,1,4,2,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,0,0,CBlock,260,1,5,1,5,Attchd,1056,GasA,5,1Story,1,5,Lvl,Gtl,9250,Corner,Reg,0,20,RL,0,None,7,NAmes,0,7,5,Y,0,CompShg,Gable,Normal,139400,WD,0,1056,390,64,2,2
635,0,0,Duplex,5,1,6,1,5,Y,Norm,SBrkr,0,5,5,Plywood,0,0,CBlock,576,2,5,1,5,Detchd,1056,GasA,7,SFoyer,2,5,Lvl,Gtl,6979,Inside,Reg,0,90,RL,0,None,6,OldTown,56,5,6,Y,0,CompShg,Gable,Normal,144000,WD,0,1056,264,38,2,2
636,0,8,2fmCon,3,1,2,1,5,Y,Feedr,FuseA,0,5,3,VinylSd,0,0,CBlock,0,0,0,0,0,No,3395,GasA,9,2.5Fin,2,3,Bnk,Gtl,10896,Inside,Reg,515,190,RH,0,None,3,SWISU,110,7,6,N,0,CompShg,Hip,Abnorml,200000,WD,0,1440,0,104,4,2
637,0,1,1Fam,3,1,1,1,5,N,Norm,FuseA,0,3,3,AsbShng,2,1,BrkTil,0,0,0,0,0,No,800,Grav,3,1Story,1,3,Lvl,Gtl,6120,Inside,Reg,0,30,RM,0,None,1,BrkSide,0,3,2,N,0,CompShg,Gable,Normal,60000,ConLw,0,264,0,82,2,1
638,0,3,2fmCon,5,1,1,1,5,Y,Norm,FuseA,0,5,5,Wd Sdng,0,0,CBlock,256,1,5,1,5,BuiltIn,1387,GasA,5,1.5Fin,2,7,Lvl,Gtl,6000,Inside,Reg,0,190,RM,0,None,11,OldTown,0,4,5,Y,0,CompShg,Gable,Normal,93000,WD,0,811,0,64,2,2
639,0,2,1Fam,5,1,1,1,3,Y,Feedr,FuseA,164,5,5,MetalSd,0,0,CBlock,0,0,0,0,0,No,796,GasA,7,1Story,1,5,Lvl,Gtl,8777,Inside,Reg,0,30,RL,0,None,5,Edwards,0,7,5,P,0,CompShg,Gable,Normal,85000,WD,0,796,328,108,1,1
640,0,1,TwnhsE,7,3,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,648,3,5,3,5,Attchd,1567,GasA,9,1Story,1,9,Lvl,Gtl,3982,Inside,Reg,0,120,RL,0,None,10,Blmngtn,0,5,8,Y,0,CompShg,Hip,Partial,264561,New,0,1520,312,12,5,3
641,0,1,TwnhsE,5,4,6,1,9,Y,Norm,SBrkr,0,5,9,MetalSd,7,1,PConc,588,2,5,2,5,Attchd,1518,GasA,9,1Story,1,9,Lvl,Gtl,12677,Inside,IR1,0,120,RL,472,BrkFace,4,NridgHt,140,5,8,Y,0,CompShg,Hip,Normal,274000,WD,0,1518,185,15,4,2
642,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,5,1,PConc,650,2,5,3,5,Attchd,1929,GasA,9,2Story,1,7,Lvl,Gtl,7050,Inside,Reg,0,60,FV,0,None,5,Somerst,235,5,7,Y,0,CompShg,Gable,Normal,226000,WD,0,1057,0,17,3,4
643,0,4,1Fam,5,4,6,1,7,Y,Norm,SBrkr,0,5,7,Plywood,5,3,CBlock,538,2,5,3,5,Attchd,2704,GasA,7,SLvl,1,9,Lvl,Gtl,13860,Inside,Reg,0,80,RL,0,None,7,NAmes,111,7,8,Y,0,CompShg,Gable,Normal,345000,WD,0,1952,269,46,4,4
644,0,4,1Fam,5,1,3,4,5,Y,RRAn,SBrkr,0,5,5,WdShing,0,0,CBlock,462,2,5,3,5,Attchd,1620,GasA,9,2Story,1,5,Lvl,Gtl,10793,Inside,Reg,0,60,RL,263,BrkFace,4,NWAmes,0,5,5,Y,0,CompShg,Mansard,Normal,152000,WD,0,780,208,49,2,3
645,0,2,1Fam,5,2,6,1,9,Y,Norm,SBrkr,0,5,9,CemntBd,7,1,PConc,478,3,5,3,5,Attchd,1766,GasA,9,1Story,1,9,Lvl,Gtl,9187,Inside,Reg,0,20,FV,162,Stone,10,Somerst,130,5,9,Y,0,CompShg,Gable,Partial,370878,New,0,1766,195,9,4,4
646,0,3,1Fam,5,1,5,2,5,Y,Norm,SBrkr,40,5,5,Plywood,0,0,CBlock,576,2,5,1,5,Detchd,981,GasA,5,1Story,1,5,Lvl,Gtl,10530,Corner,IR1,0,20,RL,0,None,3,NAmes,312,5,6,Y,0,CompShg,Hip,Normal,143250,WD,0,981,0,47,1,3
647,0,3,1Fam,0,0,0,0,0,Y,Norm,SBrkr,0,5,5,MetalSd,0,0,CBlock,420,2,5,1,5,Detchd,1048,GasA,7,1Story,1,5,Lvl,Gtl,7200,Inside,Reg,0,20,RL,0,None,7,NAmes,27,5,5,Y,0,CompShg,Hip,Normal,98300,WD,0,0,0,68,3,1
648,0,3,1Fam,5,2,3,1,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,7,2,CBlock,495,2,5,2,5,Attchd,1094,GasA,9,1Story,1,5,Lvl,Gtl,10452,Inside,IR1,0,20,RL,216,Stone,6,Edwards,0,5,6,Y,0,CompShg,Hip,Normal,155000,WD,287,1094,0,65,1,1
649,0,4,1Fam,5,1,1,1,5,Y,PosN,SBrkr,216,5,5,MetalSd,5,1,CBlock,442,2,5,1,5,Attchd,1839,GasA,5,2Story,1,5,Lvl,Gtl,7700,Inside,Reg,0,60,RL,351,BrkFace,6,NAmes,124,5,6,Y,0,CompShg,Gable,Normal,155000,WD,0,756,0,52,2,2
650,0,1,Twnhs,5,3,4,6,7,Y,Norm,SBrkr,0,5,5,CemntBd,0,0,CBlock,0,0,0,0,0,No,630,GasA,7,SFoyer,1,5,Lvl,Gtl,1936,Inside,Reg,0,180,RM,0,None,12,MeadowV,0,6,4,Y,0,CompShg,Gable,Normal,84500,WD,0,630,0,48,1,2
651,0,3,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,CemntBd,0,0,PConc,562,2,5,2,5,Attchd,1665,GasA,9,2Story,1,7,Lvl,Gtl,8125,Inside,Reg,0,60,FV,102.2013122,None,5,Somerst,0,6,7,Y,0,CompShg,Gable,Normal,205950,WD,0,813,0,11,3,3
652,0,4,1Fam,5,2,1,1,5,Y,Artery,SBrkr,0,5,5,MetalSd,7,1,CBlock,296,1,2,1,3,Detchd,1510,GasA,5,2Story,1,5,Lvl,Gtl,9084,Inside,Reg,0,70,RL,0,None,10,Edwards,0,5,4,P,0,CompShg,Gable,Normal,108000,WD,0,755,120,78,2,2
653,0,2,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,5,1,PConc,512,2,5,2,5,Attchd,1716,GasA,9,2Story,1,7,Lvl,Gtl,8750,Inside,Reg,0,60,RL,0,None,7,CollgCr,120,5,7,Y,0,CompShg,Gable,Normal,191000,WD,0,880,0,22,4,3
654,0,3,1Fam,5,1,1,1,5,Y,Norm,SBrkr,239,5,5,MetalSd,0,0,CBlock,216,1,5,1,5,Detchd,1469,GasA,9,1.5Fin,1,5,Lvl,Gtl,10320,Inside,Reg,0,50,RM,0,None,6,IDOTRR,0,7,6,Y,0,CompShg,Gable,Normal,135000,WD,0,756,57,112,3,1
655,0,2,1Fam,5,4,6,1,7,Y,Norm,SBrkr,0,7,7,MetalSd,5,1,PConc,839,3,5,3,5,Attchd,2113,GasA,9,1Story,1,7,Lvl,Gtl,10437,Inside,IR1,0,20,RL,660,BrkFace,8,NoRidge,46,6,8,Y,0,CompShg,Hip,Normal,350000,WD,0,2109,236,23,4,4
656,0,3,Twnhs,5,1,1,1,5,Y,Norm,SBrkr,0,5,5,HdBoard,0,0,CBlock,264,1,5,1,5,Detchd,1092,GasA,5,2Story,1,5,Lvl,Gtl,1680,Inside,Reg,0,160,RM,381,BrkFace,3,BrDale,0,5,6,Y,0,CompShg,Gable,Family,88000,WD,0,525,0,47,2,2
657,0,3,1Fam,5,1,5,1,5,Y,Norm,SBrkr,0,5,7,HdBoard,0,0,CBlock,312,1,5,2,5,Attchd,1053,GasA,9,1Story,1,7,Lvl,Gtl,10007,Inside,IR1,0,20,RL,54,BrkFace,8,NAmes,0,7,5,Y,0,CompShg,Gable,Normal,145500,WD,0,1053,0,59,1,3
